Date/Time,Name,Message
"13/06/2022, 3:34 pm",Bobos,3amatan ya sinna the gym el 4ahr b 500 we mafi4 3rod fal 3 b 1500 fal 6 b 3000
"13/06/2022, 3:34 pm",Bobos,Heya deh fekrety lma 2olt eno kwayes
"13/06/2022, 3:35 pm",Bobos,We 3ard el 4ahrean b 600 fe the gym dah howa kan awel ramadan bas we et4al ba3daha 3latol
"13/06/2022, 3:36 pm",Shosho,<Media omitted>
"13/06/2022, 3:37 pm",Bobos,Ana 4ayefha marbo7aaa niiiik we momken t4of ahmed el sakka ❤️❤️❤️
"13/06/2022, 3:38 pm",Shosho,true
"13/06/2022, 3:41 pm",Dolly,<Media omitted>
"13/06/2022, 3:42 pm",Dolly,<Media omitted>
"13/06/2022, 3:52 pm",Shosho,@201200699739
"13/06/2022, 3:53 pm",Dolly,انتم ظبطوا الدنيا وكدة و ايه يناسبكم و انا هظبط حالي عليكم
"13/06/2022, 3:54 pm",Shosho,eh el rad da
"13/06/2022, 3:54 pm",Dolly,انا بس ممكن اسافر بعد ٢٦
"13/06/2022, 3:54 pm",Shosho,bas keda helw
"13/06/2022, 3:54 pm",Shosho,yaani 26 nafso mayenfa3sh sah?
"13/06/2022, 3:54 pm",Dolly,<Media omitted>
"13/06/2022, 3:54 pm",Dolly,يعني احضر اول امتحان مع اخويا و بتاع واسافر فاهم
"13/06/2022, 3:54 pm",Shosho,27 helw yaani?
"13/06/2022, 3:54 pm",Bobos,<Media omitted>
"13/06/2022, 3:55 pm",Shosho,ashan netl3 kolena
"13/06/2022, 3:55 pm",Bobos,<Media omitted>
"13/06/2022, 3:55 pm",Dolly,ممكن ان شاء الله
"13/06/2022, 3:55 pm",Shosho,eda helw awi howar el piscine el moghata da
"13/06/2022, 3:55 pm",Shosho,gmed
"13/06/2022, 3:55 pm",Dolly,ترو
"13/06/2022, 3:56 pm",Shosho,27 tamam ma3 kollo ?
"13/06/2022, 3:56 pm",Bobos,Ana in l7ad delw2ty 👍🏻
"13/06/2022, 3:56 pm",Shosho,okayy
"13/06/2022, 3:58 pm",Tee7a,هظبط واقوولك
"13/06/2022, 3:58 pm",Shosho,😂😂😂😂
"13/06/2022, 4:14 pm",Yassin,Hagi ba3dha
"13/06/2022, 4:14 pm",Shosho,leh yabny
"13/06/2022, 4:15 pm",Bobos,Howa besra7a ana 3andy aktar 7aga monasba 26 😅
"13/06/2022, 4:15 pm",Bobos,Ana raye7 el sa7el youm 23 ma3 3eilty we rag3in 25 bas fe youm kaman fel shaleh fana aadar a3od l7ad 26
"13/06/2022, 4:16 pm",Yassin,.
"13/06/2022, 4:16 pm",Bobos,Bas low el denya bayza m3ako 5las harga3 we aro7 tany 😭😭😭😭
"13/06/2022, 4:17 pm",Shosho,ya sidi mafare2etsh 27 men 26
"13/06/2022, 4:17 pm",Shosho,netla3 27 ya sidi
"13/06/2022, 4:17 pm",Shosho,eda
"13/06/2022, 4:17 pm",Yassin,يبني منا
"13/06/2022, 4:17 pm",Shosho,ana ayel 27 alsan😂
"13/06/2022, 4:17 pm",Yassin,بقووول
"13/06/2022, 4:17 pm",Shosho,enta ahez eh yad
"13/06/2022, 4:17 pm",Yassin,عندي امتحان
"13/06/2022, 4:17 pm",Yassin,٢٧
"13/06/2022, 4:17 pm",Shosho,manetla3 baad el emtahan
"13/06/2022, 4:18 pm",Yassin,استنا اشوف الامتحان الساعه كام
"13/06/2022, 4:18 pm",Yassin,اشطا
"13/06/2022, 4:18 pm",Yassin,١٠
"13/06/2022, 4:19 pm",Shosho,azma
"13/06/2022, 4:19 pm",Shosho,azmatic sina
"13/06/2022, 4:19 pm",Shosho,<Media omitted>
"13/06/2022, 4:19 pm",Bobos,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
"13/06/2022, 4:19 pm",Bobos,Ba7eb el zeita deh bta3et kol sanaaa
"13/06/2022, 4:19 pm",Yassin,😆 خلاص هلغيلك الامتحلن
"13/06/2022, 4:20 pm",Shosho,احنا هنروح ازاي اساسا😆😆😆😆😆
"13/06/2022, 4:20 pm",Yassin,😆
"13/06/2022, 4:20 pm",Shosho,ربنا يحلها وقتها بقى
"13/06/2022, 4:20 pm",Yassin,باي بص
"13/06/2022, 4:20 pm",Shosho,يكون يس اتعلم سواقة
"13/06/2022, 4:20 pm",Yassin,<Media omitted>
"13/06/2022, 4:20 pm",Shosho,و ناخد الافيو و نطير
"13/06/2022, 4:20 pm",Bobos,I think i can handle thiss
"13/06/2022, 4:21 pm",Tom,Ana abl 2/7 hayb2a sa3b
"13/06/2022, 4:21 pm",Bobos,Bas sa3etha b2a
"13/06/2022, 4:21 pm",Tom,Lw wa2fa 3alaya ana
"13/06/2022, 4:21 pm",Tom,Etla3o ento
"13/06/2022, 4:21 pm",Bobos,Gomla bdan
"13/06/2022, 4:21 pm",Tom,….
"13/06/2022, 4:21 pm",Yassin,طب منطلع ٢
"13/06/2022, 4:21 pm",Shosho,in
"13/06/2022, 4:22 pm",Shosho,ana ayez said besaraha
"13/06/2022, 4:22 pm",Bobos,طب ما نطلع في اجازة نص السنة
"13/06/2022, 4:22 pm",Shosho,bahebo
"13/06/2022, 4:22 pm",Bobos,Ana in bardooo
"13/06/2022, 4:22 pm",Bobos,Bas el 3id emta
"13/06/2022, 4:22 pm",Yassin,عيد☠️
"13/06/2022, 4:22 pm",Tom,9
"13/06/2022, 4:23 pm",Bobos,7elw
"13/06/2022, 4:24 pm",Yassin,كده ٤ معندهمش مانع ٢/٧
"13/06/2022, 4:24 pm",Tom,ممكن ٢/٧ بليل ؟
"13/06/2022, 4:24 pm",Tom,ولا هيبقي امتي بظبط
"13/06/2022, 4:24 pm",Bobos,Boso ya ged3an ali we marawan we keda 3ayin yesafro y2ema fel 20 men el 4ahr dah aw awel 7
"13/06/2022, 4:25 pm",Bobos,F3arafony 34an 22olohom nesafer emta ya ba3d marga3 m3ako ya abl manro7
"13/06/2022, 4:25 pm",Yassin,ال انت عاوزه سستم نفسك ٢
"13/06/2022, 4:30 pm",Tee7a,Safer m3ahom elawal
"13/06/2022, 4:41 pm",Tom,❤️❤️❤️❤️❤️
"13/06/2022, 4:42 pm",Shosho,ana bardo ayez a3raf el ma3ad
"13/06/2022, 4:42 pm",Shosho,ashan aool lel nas
"13/06/2022, 4:42 pm",Yassin,انت اوامرك تنفذ
"13/06/2022, 4:42 pm",Yassin,السعيد بيه يقولوا
"13/06/2022, 4:42 pm",Tom,🥰🥰🥰🥰🥰🥰🥰🥰
"13/06/2022, 4:42 pm",Tom,🤣🤣🤣❤️❤️❤️❤️
"13/06/2022, 4:42 pm",Tom,ادعولي
"13/06/2022, 4:42 pm",Tom,عندي بكرا
"13/06/2022, 4:42 pm",Tom,و بعده
"13/06/2022, 4:43 pm",Yassin,شوف يمعالي الباشا المعاد و قولوا لخدامك شعيب
"13/06/2022, 4:43 pm",Tom,لا لا معالي الباشا فوق الكل😂❤️❤️❤️
"13/06/2022, 4:44 pm",Yassin,مترد يبضان امتى🤩
"13/06/2022, 4:44 pm",Yassin,😆
"13/06/2022, 4:49 pm",Yassin,<Media omitted>
"13/06/2022, 4:49 pm",Yassin,يعني سبايدر مان ابوه و امه ميتيين
"13/06/2022, 4:50 pm",Yassin,سوبر مان ابوه و امه ميتين و من الفضاء
"13/06/2022, 4:50 pm",Yassin,باتمان ابوه و امه ميتين
"13/06/2022, 4:52 pm",Tom,يبني منا قولت فوق😂
"13/06/2022, 4:52 pm",Shosho,tesada2 fealan
"13/06/2022, 4:52 pm",Tom,.
"13/06/2022, 4:52 pm",Yassin,Iron man bardo
"13/06/2022, 4:52 pm",Shosho,shouman baa elly yehaded besaraha @201124570808
"13/06/2022, 4:53 pm",Tom,ماشي❤️
"13/06/2022, 5:31 pm",rozblabann,Insha’Allah beess
"13/06/2022, 5:31 pm",rozblabann,Ma3andeesh moshkela
"13/06/2022, 7:49 pm",Shosho,https://vm.tiktok.com/ZMNNJdN9J/?k=1
"13/06/2022, 7:50 pm",Shosho,https://vm.tiktok.com/ZMNNJhCmR/?k=1
"13/06/2022, 7:59 pm",Yassin,خف فديوهات بضان☠️🫵🏼
"13/06/2022, 8:05 pm",Shosho,yabny da f sama
"13/06/2022, 8:05 pm",Shosho,enta mate3rafoosh
"13/06/2022, 8:10 pm",Yassin,Ya3m 3arfo wad badeen
"13/06/2022, 8:23 pm",Bobos,El wad dah badiiiiiiin niiik me4 ader abla3oo
"13/06/2022, 8:24 pm",Shosho,trye
"13/06/2022, 8:24 pm",Shosho,treullue
"13/06/2022, 8:24 pm",Shosho,true
"13/06/2022, 8:24 pm",Shosho,<Media omitted>
"13/06/2022, 8:40 pm",Dolly,<Media omitted>
"13/06/2022, 8:42 pm",Shosho,🤩🤩🤩
"13/06/2022, 8:42 pm",Shosho,noa keber masha’allah
"13/06/2022, 8:42 pm",Shosho,baa نوح
"13/06/2022, 8:42 pm",Shosho,<Media omitted>
"13/06/2022, 9:01 pm",Dolly,🤪
"13/06/2022, 9:01 pm",Dolly,<Media omitted>
"13/06/2022, 9:07 pm",Shosho,yabny enta king aslan
"13/06/2022, 9:07 pm",Dolly,🥹❤️❤️
"13/06/2022, 9:08 pm",Shosho,<Media omitted>
"13/06/2022, 9:08 pm",Dolly,Dp🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
"13/06/2022, 9:09 pm",Dolly,<Media omitted>
"13/06/2022, 9:09 pm",Dolly,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
"13/06/2022, 9:09 pm",Shosho,🤣😂🤣🤣🤣🤣🤣🤣🤣🤣
"13/06/2022, 9:09 pm",Shosho,soora fagra
"13/06/2022, 9:09 pm",Bobos,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
"13/06/2022, 9:09 pm",Dolly,كنت هتبقي احلي لو معرصاوي😂😂
"13/06/2022, 9:09 pm",Dolly,بوبوس سهران علي ارابيسك @201020316254
"13/06/2022, 9:09 pm",Dolly,؟
"13/06/2022, 9:10 pm",Dolly,لو قاعد ل ٢ ولا حاجة ممكن اجيلك علي ١٢ مثلا
"13/06/2022, 9:11 pm",Shosho,<Media omitted>
"13/06/2022, 9:11 pm",Shosho,<Media omitted>
"13/06/2022, 9:12 pm",Dolly,<Media omitted>
"13/06/2022, 9:22 pm",Bobos,تعالى ياحب
"13/06/2022, 9:26 pm",Yassin,ya5rbitk😂😂😂😂😂😂😂😂😂😂😂
"13/06/2022, 9:30 pm",Yassin,<Media omitted>
"13/06/2022, 9:31 pm",Shosho,<Media omitted>
"13/06/2022, 9:31 pm",Yassin,😂😂😂😂😂😂😂😂🫵🏼🫵🏼
"13/06/2022, 9:36 pm",Yassin,<Media omitted>
"13/06/2022, 9:37 pm",rozblabann,Kont lessa ha2ool keda
"13/06/2022, 9:38 pm",rozblabann,HAHAHAHAHAHAHHAAHAHHAHA
"13/06/2022, 9:39 pm",Shosho,allak niggas be like😂😂🤣😂😂😂😂😂😂😂
"13/06/2022, 9:42 pm",Yassin,<Media omitted>
"13/06/2022, 9:43 pm",Yassin,ديه توديك معتقلات هتلر مش امن الدوله
"13/06/2022, 9:47 pm",Shosho,enta betgib el asamy di menen yala🤣🤣🤣🤣🤣🤣🤣
"13/06/2022, 9:47 pm",rozblabann,El app da gamrd awuuu
"13/06/2022, 9:47 pm",Yassin,😂😂😂😂😂😂😂😂😂😂😂😂😂
"13/06/2022, 9:47 pm",Yassin,App eh ya s7py
"13/06/2022, 9:47 pm",rozblabann,Byozbotha awy
"13/06/2022, 9:47 pm",rozblabann,😅
"13/06/2022, 9:47 pm",Yassin,😜
"13/06/2022, 9:48 pm",rozblabann,Yabn el 3asal ya nashef enta
"13/06/2022, 9:48 pm",Shosho,😋
"13/06/2022, 9:48 pm",Yassin,انا عرقان معني لسه مستحمي الدو حر جوي
"13/06/2022, 9:48 pm",rozblabann,<Media omitted>
"13/06/2022, 9:48 pm",rozblabann,الدو اه
"13/06/2022, 9:48 pm",Yassin,<Media omitted>
"13/06/2022, 9:49 pm",rozblabann,عارف ليه انت بتعرق يا سينا
"13/06/2022, 9:49 pm",rozblabann,AHAHAHAHAHHAHAHAHA
"13/06/2022, 9:49 pm",rozblabann,DP😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
"13/06/2022, 9:49 pm",rozblabann,Cause you are on fire ya sina
"13/06/2022, 9:49 pm",Yassin,😜😜 zyad wael 2022
"13/06/2022, 9:49 pm",Shosho,😜🫵🏽
"13/06/2022, 9:49 pm",Yassin,😂😂😂😂😂😂😂😂😂😂😂😂😂
"13/06/2022, 9:49 pm",Yassin,A2al ya3ni howa lesa keda mn 2015
"13/06/2022, 9:51 pm",rozblabann,<Media omitted>
"13/06/2022, 9:51 pm",rozblabann,<Media omitted>
"13/06/2022, 9:51 pm",rozblabann,<Media omitted>
"13/06/2022, 9:51 pm",rozblabann,<Media omitted>
"13/06/2022, 9:51 pm",Yassin,كسم اليجو
"13/06/2022, 9:51 pm",rozblabann,Lego?
"13/06/2022, 9:51 pm",Yassin,Algo
"13/06/2022, 9:51 pm",Yassin,😜🫵🏼😜
"13/06/2022, 9:52 pm",Yassin,☠️
"13/06/2022, 9:52 pm",Yassin,☠️خطر كهرباء☠️
"13/06/2022, 9:52 pm",rozblabann,اصحى الى الكلام
"13/06/2022, 9:52 pm",rozblabann,<Media omitted>
"13/06/2022, 9:53 pm",rozblabann,♫ Listen to “عطشان و بستنى تغيير (مع ويجز)” by بيبسي مصر on Anghami https://play.anghami.com/song/1057652680?adj_t=dgl0aa8_64v1dnl&adj_campaign=ios&adj_adgroup=video&adj_creative=55809079
"13/06/2022, 9:53 pm",rozblabann,3agbany awy
"13/06/2022, 9:53 pm",rozblabann,Wel video fager
"13/06/2022, 9:54 pm",Yassin,<Media omitted>
"13/06/2022, 9:56 pm",rozblabann,Sina
"13/06/2022, 9:56 pm",rozblabann,Haram
"13/06/2022, 9:56 pm",rozblabann,غض البصر
"13/06/2022, 9:57 pm",rozblabann,De haga kbeera
"13/06/2022, 9:57 pm",Yassin,<Media omitted>
"13/06/2022, 10:00 pm",rozblabann,ماشي
"13/06/2022, 10:01 pm",Yassin,يصحبي
"13/06/2022, 10:01 pm",Yassin,حاضر
"13/06/2022, 10:01 pm",Yassin,كسم الانترنت
"13/06/2022, 10:01 pm",Yassin,Literally اكل عيشي هيتقطع لو كسم الانترنت
"13/06/2022, 10:02 pm",rozblabann,HAHHAAHAHAHAHAHAHAAHHAHH
"13/06/2022, 10:02 pm",Yassin,😜🫵🏼😂✋🏼
"13/06/2022, 10:03 pm",Yassin,<Media omitted>
"13/06/2022, 10:03 pm",Yassin,<Media omitted>
"13/06/2022, 10:05 pm",rozblabann,Ensaaa ba2aaaa
"13/06/2022, 10:05 pm",rozblabann,Allak ya sina
"13/06/2022, 10:05 pm",rozblabann,Enta wad gamil mot wallahy testahel wahda shabahak keda
"13/06/2022, 10:06 pm",Yassin,<Media omitted>
"13/06/2022, 10:12 pm",Yassin,<Media omitted>
"13/06/2022, 11:18 pm",Shosho,sina
"13/06/2022, 11:18 pm",Shosho,ana fel mokattam
"13/06/2022, 11:18 pm",Shosho,matigi
"13/06/2022, 11:18 pm",Shosho,bazaker
"13/06/2022, 11:19 pm",Shosho,location
"13/06/2022, 11:19 pm",Yassin,Btzaker eh
"13/06/2022, 11:19 pm",Dolly,اعرف من فخر و معرفش منك يا عرص
"13/06/2022, 11:20 pm",Dolly,@201023692525
"13/06/2022, 11:20 pm",Dolly,عيل قلة
"13/06/2022, 11:22 pm",Shosho,te3raf eh ya kharya enta
"13/06/2022, 11:22 pm",Shosho,maths 6
"13/06/2022, 11:22 pm",Dolly,انك في المقطم
"13/06/2022, 11:22 pm",Yassin,Eshta hanzl al mohdra wa agilk
"13/06/2022, 11:22 pm",Dolly,ومترفعش تليفون علي اخوك
"13/06/2022, 11:22 pm",Yassin,Yabny anta asasn mn al hadba
"13/06/2022, 11:23 pm",Shosho,mat2olo yaam haga
"13/06/2022, 11:28 pm",Shosho,sina
"13/06/2022, 11:28 pm",Yassin,Al ahwa dih 3la nasya sah
"13/06/2022, 11:28 pm",Shosho,shakly hat3ola2
"13/06/2022, 11:28 pm",Shosho,zeb el otta
"13/06/2022, 11:28 pm",Yassin,😆
"13/06/2022, 11:28 pm",Yassin,Ya3ni eh😂
"13/06/2022, 11:28 pm",Shosho,esmaha keda
"13/06/2022, 11:28 pm",Shosho,yaani law andak final bokra matgish
"13/06/2022, 11:29 pm",Yassin,Final 25☠️
"13/06/2022, 11:29 pm",Shosho,eda😂😂😂
"13/06/2022, 11:29 pm",Shosho,omal andak eh bokra
"13/06/2022, 11:29 pm",Yassin,ma3ndish bazakr 3shan 3andi madtin wara ba3d
"13/06/2022, 11:29 pm",Shosho,zai mat7eb
"13/06/2022, 11:29 pm",Yassin,Eshta gay aghyar mood
"13/06/2022, 11:36 pm",Yassin,<Media omitted>
"14/06/2022, 3:11 am",Bobos,<Media omitted>
"14/06/2022, 3:12 am",Bobos,This message was deleted
"14/06/2022, 3:12 am",Shosho,Hhahahahahahhahahahahahah
"14/06/2022, 3:13 am",Shosho,This message was deleted
"14/06/2022, 3:13 am",Shosho,This message was deleted
"14/06/2022, 3:14 am",Bobos,Done 👍🏻✅
"14/06/2022, 3:14 am",Bobos,7ad gy meno tanta bokra ?
"14/06/2022, 3:14 am",Shosho,in
"14/06/2022, 3:14 am",Dolly,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
"14/06/2022, 3:15 am",Dolly,اعتذار رسمي ل مدام عبد الله بوبوس
"14/06/2022, 3:15 am",Yassin,<Media omitted>
"14/06/2022, 3:15 am",Dolly,<Media omitted>
"14/06/2022, 3:15 am",Yassin,اعملك ايه يعني
"14/06/2022, 3:16 am",Yassin,<Media omitted>
"14/06/2022, 3:34 am",Bobos,5alsana hakalemak el sob7 a2aked 3lik
"14/06/2022, 3:35 am",Bobos,<Media omitted>
"14/06/2022, 3:38 am",Yassin,😂😂😂
"14/06/2022, 3:38 am",Yassin,امح في طنطا
"14/06/2022, 4:06 am",Shosho,🤣🤣🤣🤣🤣🤣🤣
"14/06/2022, 4:11 am",Dolly,النهاردة واحنا في الجامعة كنا بنعمل ورق كدة المهم واد صاحبنا بضين فضل يستخف ب دمه و هو من النوبة ال دادة راحت قالتله لو كنت ابيض شوية كنت عملت🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 بعديها ب شوية الشاغلة في المكتب دخلت بتقول ل دادة ايه كل الشباب ديه راحت قالتلها كل الانواع بيض و سود
"14/06/2022, 4:11 am",Dolly,كسم التنمر صعب عليا
"14/06/2022, 4:14 am",Tee7a,<Media omitted>
"14/06/2022, 4:29 am",Shosho,a3taked enohom mesh beyeday2o men el howar da
"14/06/2022, 3:05 pm",Shosho,<Media omitted>
"14/06/2022, 3:48 pm",Bobos,<Media omitted>
"14/06/2022, 3:48 pm",Bobos,<Media omitted>
"14/06/2022, 3:50 pm",Dolly,كسم ده منتخب
"14/06/2022, 3:50 pm",Dolly,4-1
"14/06/2022, 4:52 pm",Yassin,ايهاب جلال حذر اللعيبه من سون لأنه اخطر سلاح عندهم
"14/06/2022, 4:52 pm",Yassin,<Media omitted>
"14/06/2022, 4:52 pm",Yassin,😸
"14/06/2022, 4:53 pm",Shosho,👌🏽
"14/06/2022, 4:53 pm",Yassin,<Media omitted>
"14/06/2022, 4:53 pm",Shosho,🤣🤣🤣🤣🤣🤣🤣🤣
"14/06/2022, 4:54 pm",Yassin,😂😂😂😂😂
"14/06/2022, 4:54 pm",Yassin,<Media omitted>
"14/06/2022, 4:54 pm",Yassin,😆😆😆😆😆
"14/06/2022, 4:55 pm",Yassin,@201020316254  طنطا عامله ايه
"14/06/2022, 5:01 pm",Shosho,bafakar ashtaghal dog walker
"14/06/2022, 5:05 pm",Bobos,Lesa 3and qwesna fe tari2 banha ❤️
"14/06/2022, 5:07 pm",Yassin,تعرف حد من اوسنا
"14/06/2022, 5:08 pm",Yassin,عايز حد من اوسنا😸
"14/06/2022, 5:13 pm",Shosho,howa leh mahadesh shaga3ny
"14/06/2022, 5:32 pm",Bobos,34an me4 3ayzinakbte4t8alha
"14/06/2022, 5:32 pm",Shosho,:(
"14/06/2022, 5:35 pm",Yassin,True
"14/06/2022, 5:35 pm",Yassin,You deleted this message
"14/06/2022, 5:37 pm",Yassin,<Media omitted>
"14/06/2022, 5:37 pm",Shosho,fen el cashat yasta
"14/06/2022, 5:37 pm",Shosho,AYWAAA YASTAAAA
"14/06/2022, 5:37 pm",Bobos,Wowwww ❤️❤️❤️😍😍♥️♥️❣️❣️😘😘🥰🥰🥰😘😘🥰🥰🥰
"14/06/2022, 5:38 pm",Yassin,<Media omitted>
"14/06/2022, 5:38 pm",Yassin,Ana al summer dah isa hadi 2 hours kol youm la project ha3mlo
"14/06/2022, 5:40 pm",Shosho,enta bat intern fen
"14/06/2022, 5:40 pm",Shosho,ana ayez ibm
"14/06/2022, 5:40 pm",Shosho,aw microsoft
"14/06/2022, 5:40 pm",Shosho,aw valeo😭😭😭😭
"14/06/2022, 5:40 pm",Yassin,😸
"14/06/2022, 5:40 pm",Shosho,nefsi awi f valeo
"14/06/2022, 5:41 pm",Yassin,Ana msh ba intern
"14/06/2022, 5:41 pm",Shosho,hat*
"14/06/2022, 5:41 pm",Yassin,Walahi 3andi wasta ibm fa hashof denyti fal course law kater hashof hewar al project dah
"14/06/2022, 5:41 pm",Yassin,Wa hafks lal intern
"14/06/2022, 5:42 pm",Shosho,internship aham men ay haga
"14/06/2022, 5:42 pm",Shosho,khodha meni seka
"14/06/2022, 5:42 pm",Yassin,Ma law mazbttsh harou7 al sana L gaya
"14/06/2022, 5:42 pm",Yassin,Mana 3ayed sana
"14/06/2022, 5:43 pm",Dolly,Lazem wasta fi ay heta walahy 3n tagroba
"14/06/2022, 5:43 pm",Shosho,enta eh howar el project sa mesh fahem haga
"14/06/2022, 5:43 pm",Shosho,true
"14/06/2022, 5:43 pm",Dolly,Ana mas7ool ba2ly shaweya fi el hewar dah wasyeeet bas
"14/06/2022, 5:43 pm",Shosho,enta a3adt ad eh
"14/06/2022, 5:43 pm",Shosho,wala lesa marohtesh
"14/06/2022, 5:43 pm",Yassin,Ha3ml cv website leya
"14/06/2022, 5:43 pm",Yassin,Bs 3ayzo fa5m
"14/06/2022, 5:43 pm",Shosho,yaani eh
"14/06/2022, 5:43 pm",Yassin,Sanya awrik
"14/06/2022, 5:43 pm",Dolly,Ana lesa mat2bltsh fi heta asln kol dah😂
"14/06/2022, 5:44 pm",Shosho,enta me2adem fen
"14/06/2022, 5:44 pm",Shosho,aslak sa2altena nekhtar maben 2
"14/06/2022, 5:44 pm",Shosho,olt et2abalt fel 2 wala haga
"14/06/2022, 5:44 pm",Dolly,Orscom hassan allam sherkat khaly
"14/06/2022, 5:44 pm",Dolly,Wala had fihom kalmney
"14/06/2022, 5:44 pm",Shosho,enta eh 3elaktak bel kalam da
"14/06/2022, 5:45 pm",Shosho,mesh hatet2ebel aslan da awalan
"14/06/2022, 5:45 pm",Yassin,https://adhamali.tech/#contact
"14/06/2022, 5:45 pm",Dolly,Hatta beto3 el metro manfdnly
"14/06/2022, 5:45 pm",Shosho,saneyan
"14/06/2022, 5:45 pm",Yassin,Keda maslan
"14/06/2022, 5:45 pm",Shosho,mateshtaghal f haga kahraba
"14/06/2022, 5:45 pm",Shosho,el sewedy masalan
"14/06/2022, 5:45 pm",Dolly,Enta gahel ya shosho
"14/06/2022, 5:45 pm",Shosho,w sherket khalak di eh
"14/06/2022, 5:46 pm",Yassin,Byb2a cv bas 3la shakl website bta3k
"14/06/2022, 5:46 pm",Dolly,<Media omitted>
"14/06/2022, 5:46 pm",Shosho,oooof hellw awi el kalam da
"14/06/2022, 5:46 pm",Shosho,tab eh 3elakto bel intern
"14/06/2022, 5:46 pm",Dolly,<Media omitted>
"14/06/2022, 5:46 pm",Yassin,Yabny mana ba5udd courseeeee
"14/06/2022, 5:47 pm",Shosho,enta hafezlak kemeten w gai teolhomly yaani
"14/06/2022, 5:47 pm",Dolly,لا والله ده بجد
"14/06/2022, 5:47 pm",Yassin,<Media omitted>
"14/06/2022, 5:47 pm",Yassin,@201023692525
"14/06/2022, 5:48 pm",Dolly,هو ديك ام مين بيعمل الكهرباء في المشاريع و HVAC وfire planning و الاسانسير
"14/06/2022, 5:48 pm",Dolly,و بيوصل كهرباء من الشارع لل مبني اصلا
"14/06/2022, 5:48 pm",Dolly,ازاي بقي ايه علاقتي
"14/06/2022, 5:49 pm",Dolly,مخك محدود عيل متبرمج 💻
"14/06/2022, 5:49 pm",Dolly,فلاشة بقي هنقول ايه
"14/06/2022, 5:50 pm",Yassin,هو قصده يعني البتعمله ده اي صنايعي يعمله
"14/06/2022, 5:50 pm",Yassin,😸
"14/06/2022, 5:50 pm",Dolly,😹😹😹
"14/06/2022, 5:51 pm",Yassin,متتعصبش يا فيشا كلنا فمركب واحده
